path,classification,target_path,rule_id,rationale,mode,size_bytes,git_blob_sha1,sha256
docs/history/releases/opt-d-validate-0.1/B_STATE_0_3A_REPLAY_2025_VALIDATION_FINAL/B_STATE_0_3A_REPLAY_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/B_STATE_0_3A_REPLAY_2025_VALIDATION_FINAL/B_STATE_0_3A_REPLAY_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,48524,c5f4f2fcb34e064b61933bc79d9a51f0a12b6147,478f9a7a8e43e720d657e1681e1e27ecc163e60b74def02fc4c46b57056462e4
docs/history/releases/opt-d-validate-0.1/B_STATE_0_3B_FRONTIER_REVIEW_2025_VALIDATION/B_STATE_0_3B_REVIEW_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/B_STATE_0_3B_FRONTIER_REVIEW_2025_VALIDATION/B_STATE_0_3B_REVIEW_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,28148,207e02eb08e97d008d28a0ecee0934548e6ae3fb,db6c51bf485f37699bf493a44e389c56b147bea0ba04988f81df4c7b6097aba1
docs/history/releases/opt-d-validate-0.1/B_STATE_0_3B_RATIFIED_2025_VALIDATION/B_STATE_0_3B_RATIFIED_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/B_STATE_0_3B_RATIFIED_2025_VALIDATION/B_STATE_0_3B_RATIFIED_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,19728,2020edafd60352c32d56264d64faa3e2e78f8b96,c2636c74ae4ff8c05bcb1fb7d046ba25f41f25dc812d7fa25d993b051352e96f
docs/history/releases/opt-d-validate-0.1/B_STATE_0_3B_RATIFIED_2025_VALIDATION/b_state_0_3b_ratified_summary.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/B_STATE_0_3B_RATIFIED_2025_VALIDATION/b_state_0_3b_ratified_summary.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,15504,4bd75f5b351e93f6bd40ac9782f308ce5644892e,0178791eeeabe26985fee7a873050c8fcaa97fe11b8a130f9988f345f604db90
docs/history/releases/opt-d-validate-0.1/B_STATE_0_3_REPLAY_2025_VALIDATION/B_STATE_0_3_REPLAY_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/B_STATE_0_3_REPLAY_2025_VALIDATION/B_STATE_0_3_REPLAY_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,27391,82a7c7497e82a6244d2c7f2ffd652ebf452c9b60,73edb48c7da0789ea1f127bc5382af4d8e5a38baba2094fa1835fe11b802e832
docs/history/releases/opt-d-validate-0.1/B_STATE_0_3_REPLAY_2025_VALIDATION/b_state_0_3_comparison_summary.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/B_STATE_0_3_REPLAY_2025_VALIDATION/b_state_0_3_comparison_summary.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,22397,52c5cd6300b55b2ef56f47ac4516b3526d66266b,239f3e471a028775d88e37f7674ce1789ae7017ebc17910accc082b367580459
docs/history/releases/opt-d-validate-0.1/OPT_B_COMPLETE_REPLAY_2025_VALIDATION/OPT_B_COMPLETE_REPLAY_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_B_COMPLETE_REPLAY_2025_VALIDATION/OPT_B_COMPLETE_REPLAY_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,10340,b6366ba3d956fef4e362df0a321f133e14495562,c4cac87b109a497764d9bcc1b90e62c2ada454eb756c01c850d336fbde7429ba
docs/history/releases/opt-d-validate-0.1/OPT_B_COMPLETE_REPLAY_2025_VALIDATION/OVC_OPT_B_COMPLETE_HISTORICAL_REPLAY_REPORT.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_B_COMPLETE_REPLAY_2025_VALIDATION/OVC_OPT_B_COMPLETE_HISTORICAL_REPLAY_REPORT.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1056,e2880b83bcbf8018579c2a6d94d34ba330390e93,c345ee8282661fc02f22b9528769ac5b699b16fd2ec7bb999864704f8c3ab516
docs/history/releases/opt-d-validate-0.1/OPT_B_RELEVANCE_REVIEW_2025_VALIDATION/RELEVANCE_REVIEW_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_B_RELEVANCE_REVIEW_2025_VALIDATION/RELEVANCE_REVIEW_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1942,101f786a79f8ef9e16021fba096f73fe9f8c1c17,cccbec486d8a8e4b51c3e009c0bbcf3f8bee382c4b2ff88ab66ca0f9e27e0fd3
docs/history/releases/opt-d-validate-0.1/OPT_B_RELEVANCE_REVIEW_2025_VALIDATION/relevance_semantic_threshold_results.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_B_RELEVANCE_REVIEW_2025_VALIDATION/relevance_semantic_threshold_results.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,14555,f7937b98f36a2ff5e66eaf29436d0b5528e73e87,cbf3d737f7290899da4d0b7b344fef9f03a545e98db3b12d5f40027ddf2bc3fa
docs/history/releases/opt-d-validate-0.1/OPT_C_COVERAGE_2025_VALIDATION/OPT_C_FORWARD_PATH_COVERAGE_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_COVERAGE_2025_VALIDATION/OPT_C_FORWARD_PATH_COVERAGE_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,16127,578e5ecd6ae3c8ebb05ed8bd671a461da724013c,10f1207dde4f2ff6b6b3601d154eef05386365802ea0e308a9d7e9ba42424450
docs/history/releases/opt-d-validate-0.1/OPT_C_COVERAGE_2025_VALIDATION/OPT_C_OUTCOME_0_1_APPROVAL_RECORD.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_COVERAGE_2025_VALIDATION/OPT_C_OUTCOME_0_1_APPROVAL_RECORD.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,907,b91872bfbf68a42bed683be9ed19572600cce2fa,0912d090ec6629709134d1953fef222860973b218df666e2239353aabc8bac1d
docs/history/releases/opt-d-validate-0.1/OPT_C_COVERAGE_2025_VALIDATION/OVC_OPT_C_FORWARD_PATH_COVERAGE_CENSORING_AUDIT_REPORT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_COVERAGE_2025_VALIDATION/OVC_OPT_C_FORWARD_PATH_COVERAGE_CENSORING_AUDIT_REPORT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2367,1367db93ba6a780ab069c795e5c84664d12625f2,8e1165146e208ab56f41f67502358453b948184a595787e80a4a9b099877fe73
docs/history/releases/opt-d-validate-0.1/OPT_C_COVERAGE_2025_VALIDATION/OVC_OPT_C_FORWARD_PATH_COVERAGE_CENSORING_CONTRACT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_COVERAGE_2025_VALIDATION/OVC_OPT_C_FORWARD_PATH_COVERAGE_CENSORING_CONTRACT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1738,7cfa2a1cc1196eca24afac56fd98dcef4a087bd3,73f6f5ffb8efe1a963aa293ed608437d3ae5bb89dba04bd2f758c940d3fc4180
docs/history/releases/opt-d-validate-0.1/OPT_C_COVERAGE_2025_VALIDATION/OVC_OPT_C_NEUTRAL_FORWARD_OUTCOME_CONTRACT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_COVERAGE_2025_VALIDATION/OVC_OPT_C_NEUTRAL_FORWARD_OUTCOME_CONTRACT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,3321,32018f8e543ebff8ed8928e6a7e48212f3f7e978,0285bcd4e52e48d9ac54d8c8644cd09307424e63736cd366fbdd1262ee979a13
docs/history/releases/opt-d-validate-0.1/OPT_C_COVERAGE_2025_VALIDATION/opt_c_forward_path_coverage_summary.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_COVERAGE_2025_VALIDATION/opt_c_forward_path_coverage_summary.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,12671,af653ff94b02671fd0948a415ec8a50342152c11,288af49bcc3a358a6cd3026209d85c47a565c0c1f05286fbc86172d6739d860d
docs/history/releases/opt-d-validate-0.1/OPT_C_EVENT_LEDGER_2025_VALIDATION/B_STATE_0_3B_RATIFICATION_RECORD.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_EVENT_LEDGER_2025_VALIDATION/B_STATE_0_3B_RATIFICATION_RECORD.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1702,e7cc9316c399a04107028b0c74ed43948e9f6a9d,d6a348a4294f1d75e9163e0d37f9f522e89e011f040d07a0e5dfdee1ffcd2c2f
docs/history/releases/opt-d-validate-0.1/OPT_C_EVENT_LEDGER_2025_VALIDATION/OPT_C_EVENT_ANCHOR_LEDGER_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_EVENT_LEDGER_2025_VALIDATION/OPT_C_EVENT_ANCHOR_LEDGER_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,5390,04d54ba8f24f06dfb547056b5c3cc4d3ed3b9fce,ee14dfd13c175f4ed358c97d74fb4d34221412efceb47483ab866473f6203abe
docs/history/releases/opt-d-validate-0.1/OPT_C_EVENT_LEDGER_2025_VALIDATION/OPT_C_OUTCOME_0_1_APPROVAL_RECORD.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_EVENT_LEDGER_2025_VALIDATION/OPT_C_OUTCOME_0_1_APPROVAL_RECORD.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,907,b91872bfbf68a42bed683be9ed19572600cce2fa,0912d090ec6629709134d1953fef222860973b218df666e2239353aabc8bac1d
docs/history/releases/opt-d-validate-0.1/OPT_C_EVENT_LEDGER_2025_VALIDATION/OVC_OPT_C_EVENT_ANCHOR_LEDGER_REPORT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_EVENT_LEDGER_2025_VALIDATION/OVC_OPT_C_EVENT_ANCHOR_LEDGER_REPORT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1051,86e6c3ebc6c8b7c6d2cd60264fb35b194912464d,7d0ad67c02f30a28fa865009ce4b0a2420ac176cc9894650720152711ecbfa70
docs/history/releases/opt-d-validate-0.1/OPT_C_EVENT_LEDGER_2025_VALIDATION/OVC_OPT_C_NEUTRAL_FORWARD_OUTCOME_CONTRACT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_EVENT_LEDGER_2025_VALIDATION/OVC_OPT_C_NEUTRAL_FORWARD_OUTCOME_CONTRACT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,3321,32018f8e543ebff8ed8928e6a7e48212f3f7e978,0285bcd4e52e48d9ac54d8c8644cd09307424e63736cd366fbdd1262ee979a13
docs/history/releases/opt-d-validate-0.1/OPT_C_EVENT_LEDGER_2025_VALIDATION/opt_c_event_anchor_ledger_summary.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_EVENT_LEDGER_2025_VALIDATION/opt_c_event_anchor_ledger_summary.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2567,701e449c2b42f19139aa93359f84c51761bf766c,2d77de3fa6425a6adbd865e917f23374a9134bca679fa06502981345b09a1fde
docs/history/releases/opt-d-validate-0.1/OPT_C_MEASUREMENT_2025_VALIDATION/OPT_C_MEASURE_0_1_1_FRONTIER_NULLABILITY_REPAIR_RECORD.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_MEASUREMENT_2025_VALIDATION/OPT_C_MEASURE_0_1_1_FRONTIER_NULLABILITY_REPAIR_RECORD.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,733,6bc8fdd84cb36d2540d0219b636095d165ba095b,a9dd18e88a545f44c4746b1696ec3aaa050fe0eadb92093f6060f8c7d2b36c0b
docs/history/releases/opt-d-validate-0.1/OPT_C_MEASUREMENT_2025_VALIDATION/OPT_C_NEUTRAL_OUTCOME_MEASUREMENT_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_MEASUREMENT_2025_VALIDATION/OPT_C_NEUTRAL_OUTCOME_MEASUREMENT_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,17423,7b281553589a3469044caefd0cb70af3423969cc,1477afd73f136445dde604ea36ab915ae11bf0e90c9c71dfe326df98c334c698
docs/history/releases/opt-d-validate-0.1/OPT_C_MEASUREMENT_2025_VALIDATION/OPT_C_OUTCOME_0_1_APPROVAL_RECORD.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_MEASUREMENT_2025_VALIDATION/OPT_C_OUTCOME_0_1_APPROVAL_RECORD.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,907,b91872bfbf68a42bed683be9ed19572600cce2fa,0912d090ec6629709134d1953fef222860973b218df666e2239353aabc8bac1d
docs/history/releases/opt-d-validate-0.1/OPT_C_MEASUREMENT_2025_VALIDATION/OVC_OPT_C_FORWARD_PATH_COVERAGE_CENSORING_CONTRACT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_MEASUREMENT_2025_VALIDATION/OVC_OPT_C_FORWARD_PATH_COVERAGE_CENSORING_CONTRACT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1738,7cfa2a1cc1196eca24afac56fd98dcef4a087bd3,73f6f5ffb8efe1a963aa293ed608437d3ae5bb89dba04bd2f758c940d3fc4180
docs/history/releases/opt-d-validate-0.1/OPT_C_MEASUREMENT_2025_VALIDATION/OVC_OPT_C_NEUTRAL_FORWARD_OUTCOME_CONTRACT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_MEASUREMENT_2025_VALIDATION/OVC_OPT_C_NEUTRAL_FORWARD_OUTCOME_CONTRACT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,3321,32018f8e543ebff8ed8928e6a7e48212f3f7e978,0285bcd4e52e48d9ac54d8c8644cd09307424e63736cd366fbdd1262ee979a13
docs/history/releases/opt-d-validate-0.1/OPT_C_MEASUREMENT_2025_VALIDATION/OVC_OPT_C_NEUTRAL_FORWARD_OUTCOME_MEASUREMENT_REPORT_v0_1_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_MEASUREMENT_2025_VALIDATION/OVC_OPT_C_NEUTRAL_FORWARD_OUTCOME_MEASUREMENT_REPORT_v0_1_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2053,5d59edca15574dc11cbfd7b16b4456a435a31818,d5d3f8fe94ecff1188257217c024c2e69cfba9a3301fa5f6fee0134247ab2725
docs/history/releases/opt-d-validate-0.1/OPT_C_MEASUREMENT_2025_VALIDATION/OVC_OPT_C_NEUTRAL_MEASUREMENT_IMPLEMENTATION_CONTRACT_v0_1_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_MEASUREMENT_2025_VALIDATION/OVC_OPT_C_NEUTRAL_MEASUREMENT_IMPLEMENTATION_CONTRACT_v0_1_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1279,438780ac35491912fff7b1dd868b31c8802ee660,946aaf21d7816b1d2e9195d39c2d4d81d0890cf0d764ad2cfb2a72c2ce9776ba
docs/history/releases/opt-d-validate-0.1/OPT_C_MEASUREMENT_2025_VALIDATION/opt_c_neutral_outcome_measurement_summary.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_MEASUREMENT_2025_VALIDATION/opt_c_neutral_outcome_measurement_summary.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,13224,17c9daffd9f5fe0dbe0f6b215799df65816c2670,959f8e4b5943edd405ec71eb847bb1e274d858000dd1135037d3fd9f9312e883
docs/history/releases/opt-d-validate-0.1/OPT_C_SEMANTIC_REVIEW_2025_VALIDATION_FINAL/OPT_C_SEMANTIC_SANITY_REVIEW_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_SEMANTIC_REVIEW_2025_VALIDATION_FINAL/OPT_C_SEMANTIC_SANITY_REVIEW_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,50938,3a72eb65e3fea3099cca739fe5843bbc29de8d02,579bbe2db67798811df25fb23f7946ea71092e58e91b073ae87b97976832fcc9
docs/history/releases/opt-d-validate-0.1/OPT_C_SEMANTIC_REVIEW_2025_VALIDATION_FINAL/OVC_OPT_C_NEUTRAL_MEASUREMENT_IMPLEMENTATION_CONTRACT_v0_1_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_SEMANTIC_REVIEW_2025_VALIDATION_FINAL/OVC_OPT_C_NEUTRAL_MEASUREMENT_IMPLEMENTATION_CONTRACT_v0_1_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1279,438780ac35491912fff7b1dd868b31c8802ee660,946aaf21d7816b1d2e9195d39c2d4d81d0890cf0d764ad2cfb2a72c2ce9776ba
docs/history/releases/opt-d-validate-0.1/OPT_C_SEMANTIC_REVIEW_2025_VALIDATION_FINAL/OVC_OPT_C_SEMANTIC_SANITY_REVIEW_CONTRACT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_SEMANTIC_REVIEW_2025_VALIDATION_FINAL/OVC_OPT_C_SEMANTIC_SANITY_REVIEW_CONTRACT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1955,a951a9dfd58079da9fe967304b13f9feb464de08,5e039a3523d7538685770324d1e3be23ddb473ce6e1de936fc37ebdb83e00fc9
docs/history/releases/opt-d-validate-0.1/OPT_C_SEMANTIC_REVIEW_2025_VALIDATION_FINAL/OVC_OPT_C_SEMANTIC_SANITY_REVIEW_REPORT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_SEMANTIC_REVIEW_2025_VALIDATION_FINAL/OVC_OPT_C_SEMANTIC_SANITY_REVIEW_REPORT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2587,061387e085f694b7b31ae93a041666894d05408e,10146f7987f52766c0858d95dc9c9fa2bafcbb7f8a1862532c619f568e9c73fd
docs/history/releases/opt-d-validate-0.1/OPT_C_SEMANTIC_REVIEW_2025_VALIDATION_FINAL/opt_c_semantic_distribution_integrity.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_SEMANTIC_REVIEW_2025_VALIDATION_FINAL/opt_c_semantic_distribution_integrity.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,12026,49eed9ca05e0be2a70b2dc07a8b83173cc80fbee,28dd4b6bb1a705f97b5aa8cd116e8138ad7258114d42f2b687154f628f8f9ba9
docs/history/releases/opt-d-validate-0.1/OPT_C_SEMANTIC_REVIEW_2025_VALIDATION_FINAL/opt_c_semantic_frontier_review.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_SEMANTIC_REVIEW_2025_VALIDATION_FINAL/opt_c_semantic_frontier_review.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,5850,81083f816d600e2317ea79a0c3b1890664d4a199,3b79f9be7a0b4d6846c7bc74842aec0c205299dc6c8ed5e70face0704a3cc150
docs/history/releases/opt-d-validate-0.1/OPT_C_SEMANTIC_REVIEW_2025_VALIDATION_FINAL/opt_c_semantic_overlap_review.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_SEMANTIC_REVIEW_2025_VALIDATION_FINAL/opt_c_semantic_overlap_review.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,23792,a776ff636812ebd8e21049d89e066b6ac521cd08,0bd60c723b7050b8cb4cd711aef1a79fca0d045e751fa2daf0432718f226ed8a
docs/history/releases/opt-d-validate-0.1/OPT_C_SEMANTIC_REVIEW_2025_VALIDATION_FINAL/opt_c_semantic_review_summary.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_C_SEMANTIC_REVIEW_2025_VALIDATION_FINAL/opt_c_semantic_review_summary.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,45040,03b48543e6ecafec7141628f4a7984224b9b0651,986d8044c555edcc74b7234122cf2f99bdaf9254b593a88b1b84faea0d20a620
docs/history/releases/opt-d-validate-0.1/OPT_D_COHORT_2025_VALIDATION/OPT_D_CLUSTER_AWARE_COHORT_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_D_COHORT_2025_VALIDATION/OPT_D_CLUSTER_AWARE_COHORT_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,6776,5009f1caf3b0bc71ff6ff2d61d36e8ea8cd7f87d,b28653691892a3c782cc9f1f32898603bafce8d28422fb3b4cec9bdb9e0adf38
docs/history/releases/opt-d-validate-0.1/OPT_D_COHORT_2025_VALIDATION/OVC_OPT_C_SEMANTIC_SANITY_REVIEW_CONTRACT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_D_COHORT_2025_VALIDATION/OVC_OPT_C_SEMANTIC_SANITY_REVIEW_CONTRACT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1955,a951a9dfd58079da9fe967304b13f9feb464de08,5e039a3523d7538685770324d1e3be23ddb473ce6e1de936fc37ebdb83e00fc9
docs/history/releases/opt-d-validate-0.1/OPT_D_COHORT_2025_VALIDATION/OVC_OPT_D_CLUSTER_AWARE_COHORT_CONTRACT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_D_COHORT_2025_VALIDATION/OVC_OPT_D_CLUSTER_AWARE_COHORT_CONTRACT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,2265,dde8973f4b48b6c7a193c2be51a1211ab6e75261,37e46b6cb53351fa1b7010158b99a430347bd562274e2ca658ba96b32c2a626a
docs/history/releases/opt-d-validate-0.1/OPT_D_COHORT_2025_VALIDATION/OVC_OPT_D_CLUSTER_AWARE_COHORT_REPORT_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_D_COHORT_2025_VALIDATION/OVC_OPT_D_CLUSTER_AWARE_COHORT_REPORT_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1818,fee6938c2179a6bec6fbb9ba057e32d05dc1e62b,48f5a48660a6bd82b1c5e6f3c3f84faaeea4538164bd30137208dc0e13e45156
docs/history/releases/opt-d-validate-0.1/OPT_D_COHORT_2025_VALIDATION/opt_d_base_cohort_registry.jsonl.gz,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_D_COHORT_2025_VALIDATION/opt_d_base_cohort_registry.jsonl.gz,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,22096,9835b7cd4f993b7ffa60eab45b2c62b49fed1822,90006b7afd1d048a3b5e52e9e7ce777d42bad9bee5ee28d0f4d01ad194ac7b04
docs/history/releases/opt-d-validate-0.1/OPT_D_COHORT_2025_VALIDATION/opt_d_cluster_aware_cohort_summary.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_D_COHORT_2025_VALIDATION/opt_d_cluster_aware_cohort_summary.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,3464,699056ecd08fffbea0462016ed63219366b0a693,09398837cf46cabe46cc083d578ca1438f579306cb774ebf286fa7b31276e333
docs/history/releases/opt-d-validate-0.1/OPT_D_COHORT_2025_VALIDATION/opt_d_signature_cohort_registry.jsonl.gz,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_D_COHORT_2025_VALIDATION/opt_d_signature_cohort_registry.jsonl.gz,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,264093,b63166ae034f724777a3c6cb0819592b97605031,00c93ba6d881bf58bf5de0401e1759f50b573a0c6dfab07c3bba76bc5457698b
docs/history/releases/opt-d-validate-0.1/OPT_D_EVIDENCE_REVIEW_2026_H1_v0_1_FINAL/OPT_D_EVIDENCE_REVIEW_MANIFEST.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_D_EVIDENCE_REVIEW_2026_H1_v0_1_FINAL/OPT_D_EVIDENCE_REVIEW_MANIFEST.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,5623,d23112a1e2715e470578779730021e34d26fa92c,0faa0638aaf0ef1d687b1c659e590a1716220c63906d7e3369c232495fba6056
docs/history/releases/opt-d-validate-0.1/OPT_D_EVIDENCE_REVIEW_2026_H1_v0_1_FINAL/OPT_D_EVIDENCE_REVIEW_VALIDATION.json,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_D_EVIDENCE_REVIEW_2026_H1_v0_1_FINAL/OPT_D_EVIDENCE_REVIEW_VALIDATION.json,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,3332,af811e0177dbc4c9e61f38c03dcdcfe30384514a,29f5fd6018697bd4ded1e52419330c5a7cc1008fcafceef6cc67dfc50b5e63db
docs/history/releases/opt-d-validate-0.1/OPT_D_EVIDENCE_REVIEW_2026_H1_v0_1_FINAL/OPT_D_EVIDENCE_REVIEW_VALIDATION.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_D_EVIDENCE_REVIEW_2026_H1_v0_1_FINAL/OPT_D_EVIDENCE_REVIEW_VALIDATION.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,505,4fb9c791125fa8f7df1aa85033148841bb269bc6,a5dbd3b706c482abcac99ad57efd74c45395fa4a3eb1e553d4ddcb8a27a64dec
docs/history/releases/opt-d-validate-0.1/OPT_D_EVIDENCE_REVIEW_2026_H1_v0_1_FINAL/OPT_D_REVIEW_OPERATOR_RATIFICATION_CHECKLIST_v0_1.md,RETAIN_HISTORICAL,docs/history/releases/opt-d-validate-0.1/OPT_D_EVIDENCE_REVIEW_2026_H1_v0_1_FINAL/OPT_D_REVIEW_OPERATOR_RATIFICATION_CHECKLIST_v0_1.md,R0C-HISTORY,"Historical releases, decisions and evidence remain in place and immutable.",100644,1372,578116f65f8e126c0d89227ab1b490827932f168,aa9d48840e9e828e8d24926c0d9fc732f91451b9d8474d09419a37b75e967de9
